date,delay,distance,origin,destination
01220935,-16,762,LAS,PDX
01220935,0,907,BNA,PVD
01220940,-1,319,MAF,DAL
01220940,-3,328,PHX,ABQ
01220940,-7,307,CLE,MDW
01220945,-2,148,AUS,HOU
01220945,-8,1479,MCI,SJC
01220950,-11,271,MDW,SDF
01220950,-5,289,ABQ,LBB
01220954,-13,1618,LAS,BHM
01220955,-1,291,SLC,BOI
01221000,-12,417,SJC,SAN
01221000,-3,397,LAS,SMF
01221000,1,1521,LAS,MDW
01221000,2,513,MSY,JAX
01221005,-11,181,OKC,DAL
01221005,-8,1140,MCI,LAS
01221010,-4,417,SAN,SJC
01221010,-5,192,HOU,SAT
01221010,5,1262,STL,PHX
01221014,10,220,ISP,BWI
01221015,0,611,BWI,MDW
01221018,11,370,PHX,LAX
01221020,-5,192,SAT,HOU
01221020,-8,833,PHX,OKC
01221025,-4,296,STL,LIT
01221025,-5,162,MDW,IND
01221030,-11,1444,MDW,PHX
01221030,-5,281,BWI,BUF
01221030,-9,239,DAL,HOU
01221030,8,802,CMH,MCO
01221035,-10,180,RNO,OAK
01221035,-8,543,OAK,PDX
01221040,-15,440,DTW,STL
01221040,-18,1588,BNA,LAS
01221040,2,189,AUS,DAL
01221045,-1,181,DAL,OKC
01221045,-3,258,SAN,LAS
01221045,18,397,SMF,LAS
01221050,-5,236,LAX,LAS
01221050,4,188,SJC,RNO
01221055,-7,288,BWI,ALB
01221055,-7,303,HOU,MSY
01221100,-12,393,LIT,HOU
01221100,-3,370,LAX,PHX
01221100,-8,239,DAL,HOU
01221105,-10,369,BUR,PHX
01221105,0,174,TPA,PBI
01221108,15,714,LAX,ELP
01221110,-2,611,MDW,BWI
01221110,-5,324,AMA,DAL
01221112,-7,447,SAN,SFO
01221115,-19,236,LAS,LAX
01221115,0,197,ONT,LAS
01221120,-10,457,DTW,BNA
01221120,-4,496,SAT,ELP
01221120,1,217,DAL,IAH
01221125,0,405,MCI,MDW
01221125,3,328,ABQ,PHX
01221130,-16,647,PHX,SMF
01221130,-6,256,PHX,LAS
01221130,2,308,LAX,SJC
01221132,2,303,HOU,MSY
01221135,-12,671,SEA,OAK
01221140,-2,723,OAK,GEG
01221142,-4,1999,BWI,PHX
01221145,-1,108,PVD,ISP
01221145,-2,319,MAF,DAL
01221145,-7,389,ONT,SMF
01221146,6,283,BWI,BDL
01221150,-11,1156,SLC,STL
01221150,0,1073,MCO,ALB
01221150,43,197,FLL,TPA
01221155,-3,605,SMF,SEA
01221155,-5,997,TPA,MDW
01221200,-10,303,HOU,MSY
01221200,-12,256,LAS,PHX
01221200,-4,239,HOU,DAL
01221200,-5,325,ONT,PHX
01221205,-10,223,ELP,ABQ
01221205,-17,737,BWI,STL
01221205,2,373,SMF,LAX
01221209,-3,258,SAN,LAS
01221210,-7,1140,MCI,LAS
01221211,51,487,CLE,STL
01221215,-10,852,BDL,BNA
01221215,-4,938,MHT,BNA
01221215,0,273,AUS,HRL
01221218,2,588,BWI,BNA
01221220,-2,1044,MCI,PHX
01221220,-20,1751,ONT,BNA
01221220,0,405,MCI,MDW
01221225,-18,1142,MCO,MHT
01221225,-9,325,PHX,ONT
01221225,4,1262,STL,PHX
01221229,0,236,LAX,LAS
01221230,-3,236,LAS,LAX
01221234,9,397,LAS,SMF
01221235,-11,989,MDW,MCO
01221235,-7,395,BNA,MDW
01221237,-5,248,SAT,DAL
01221240,-3,621,SJC,PHX
01221240,-5,395,MDW,BNA
01221245,-1,217,IAH,DAL
01221245,-2,344,BOI,PDX
01221248,17,587,RDU,TPA
01221250,-12,762,LAS,PDX
01221250,11,446,OAK,SAN
01221255,-10,628,ABQ,SAN
01221300,-1,178,MCO,FLL
01221300,-3,189,DAL,AUS
01221300,-7,217,DAL,IAH
01221300,20,178,FLL,MCO
01221308,8,308,SJC,LAX
01221310,-10,677,ELP,HOU
01221310,3,967,MCI,BWI
01221315,-2,220,ISP,BWI
01221315,-5,550,MSY,MCO
01221315,-9,237,DAL,TUL
01221317,-7,1136,PHX,LIT
01221320,-8,303,HOU,MSY
01221323,43,869,TPA,STL
01221324,11,180,TPA,JAX
01221325,0,448,BNA,CLE
01221325,9,440,STL,DTW
01221330,-10,368,LAS,SLC
01221330,-4,395,BNA,MDW
01221330,-8,407,LAS,OAK
01221332,-2,1020,PHX,HOU
01221335,-3,325,OAK,BUR
01221335,-4,319,DAL,MAF
01221339,0,337,LAX,OAK
01221340,-5,258,LAS,SAN
01221345,-10,328,PHX,ABQ
01221345,-15,1489,OAK,MCI
01221345,1,1090,AUS,LAS
01221350,-18,462,STL,OKC
01221350,0,562,DAL,ELP
01221350,14,758,PBI,BNA
01221355,-3,829,CMH,TPA
01221355,0,248,SAT,DAL
01221400,-15,453,TUL,HOU
01221400,-5,803,BNA,ISP
01221400,0,377,MHT,BWI
01221404,8,284,MDW,CMH
01221405,5,1166,MDW,FLL
01221410,-1,337,OAK,LAX
01221410,-5,511,OAK,BOI
01221410,3,142,PBI,MCO
01221415,-10,543,PDX,OAK
01221415,-13,407,LAS,OAK
01221415,-9,229,DTW,MDW
01221415,8,332,ABQ,MAF
01221420,-3,217,IAH,DAL
01221420,-4,341,LBB,AUS
01221425,-14,528,ELP,AUS
01221425,-7,358,SMF,BUR
01221430,-1,256,PHX,LAS
01221430,-16,236,LAS,LAX
01221430,-7,852,BNA,BDL
01221430,5,178,FLL,MCO
01221435,-15,671,SEA,OAK
01221435,-5,318,FLL,JAX
01221436,-4,255,RDU,BWI
01221440,0,248,DAL,SAT
01221445,-2,1073,ALB,MCO
01221445,-3,239,HOU,DAL
01221450,-1,580,DAL,ABQ
01221450,-4,399,SEA,BOI
01221455,-3,437,DAL,MSY
01221455,-5,437,MSY,DAL
01221457,-3,313,MCI,OKC
01221500,-10,919,MCI,SLC
01221500,-4,276,HRL,HOU
01221500,-7,281,BUF,BWI
01221500,2,370,PHX,LAX
01221505,-10,584,ELP,LAS
01221505,-9,447,SAN,SFO
01221505,0,410,STL,CMH
01221509,2,714,ELP,LAX
01221510,-5,248,DAL,SAT
01221510,7,178,MCO,FLL
01221515,-11,187,HOU,CRP
01221515,-6,256,PHX,LAS
01221515,25,303,MSY,HOU
01221520,-4,377,BWI,MHT
01221520,-6,487,ABQ,LAS
01221525,-1,687,HOU,STL
01221525,-7,308,SJC,LAX
01221530,-10,1156,STL,SLC
01221530,-18,1797,LAX,BNA
01221533,7,368,SLC,LAS
01221535,-5,237,STL,MCI
01221535,5,417,SJC,SAN
01221536,3,337,LAX,OAK
01221540,-8,283,BDL,BWI
01221545,-20,687,STL,HOU
01221545,0,256,PHX,LAS
01221545,5,217,DAL,IAH
01221550,-5,223,BUR,LAS
01221550,-8,271,MDW,SDF
01221554,28,386,LAS,SJC
01221555,-12,590,SLC,LAX
01221555,0,162,MDW,IND
01221556,-1,321,TUS,ABQ
01221600,-4,289,ABQ,LBB
01221600,-6,616,MCO,BNA
01221600,18,419,HOU,OKC
01221600,7,1262,STL,PHX
01221605,-3,580,ABQ,DAL
01221605,-5,479,PDX,SMF
01221607,-3,337,LAX,OAK
01221610,-13,397,LAS,SMF
01221610,4,1363,MCI,LAX
01221613,14,318,FLL,JAX
01221615,-17,687,STL,HOU
01221615,-24,1987,LAS,BUF
01221615,0,972,TPA,SAT
01221615,4,319,MAF,DAL
01221620,-2,1624,SDF,LAS
01221620,-7,395,BNA,MDW
01221622,9,345,LAS,RNO
01221625,-15,803,ISP,BNA
01221625,-6,296,BUR,SJC
01221630,-10,937,MDW,HOU
01221630,-3,423,MDW,OMA
01221630,-6,358,SMF,BUR
01221635,-10,647,PHX,SMF
01221635,-5,405,MDW,MCI
01221638,6,1093,FLL,ISP
01221640,-4,437,MSY,DAL
01221645,0,324,DAL,AMA
01221650,-1,377,BWI,MHT
01221650,14,1999,PHX,BWI
01221655,-13,677,ABQ,LAX
01221655,8,446,OAK,SAN
01221700,-12,237,STL,MCI
01221700,-5,337,LAX,OAK
01221700,-6,365,BHM,JAX
01221700,-8,148,AUS,HOU
01221700,5,192,HOU,SAT
01221705,-4,108,ISP,PVD
01221705,-5,251,MDW,STL
01221706,45,1020,HOU,PHX
01221710,-4,405,MDW,MCI
01221710,-8,528,AUS,ELP
01221710,38,188,RNO,SJC
01221715,-3,248,SAT,DAL
01221715,-5,345,LAS,RNO
01221719,-2,671,OAK,SEA
01221719,34,495,SDF,BWI
01221720,-6,229,IND,STL
01221720,-8,307,CLE,MDW
01221720,5,359,HOU,JAN
01221725,-10,296,LIT,DAL
01221725,-5,303,MSY,HOU
01221725,36,197,LAS,ONT
01221730,-13,443,RDU,BNA
01221730,-3,178,FLL,MCO
01221730,14,283,BDL,BWI
01221732,36,443,BNA,RDU
01221735,-3,295,LBB,ELP
01221735,-5,880,STL,MCO
01221740,-2,325,PHX,ONT
01221740,0,197,TPA,FLL
01221740,4,587,JAN,MCO
01221745,-1,386,LAS,SJC
01221745,-8,251,STL,MDW
01221745,0,677,LAX,ABQ
01221748,-2,444,RNO,PDX
01221750,-3,417,SJC,SAN
01221750,0,276,HOU,HRL
01221755,-1,1136,LIT,PHX
01221755,-2,347,ELP,PHX
01221755,-20,1599,MSY,SAN
01221757,-2,1034,TPA,ISP
01221800,-5,239,HOU,DAL
01221800,-9,446,SAN,OAK
01221800,0,271,MDW,SDF
01221805,-5,1162,AUS,RDU
01221805,5,321,ABQ,TUS
01221810,-5,288,BWI,ALB
01221810,-7,714,LAX,ELP
01221815,-2,325,PHX,ONT
01221815,-32,1073,MCO,ALB
01221815,4,1037,OMA,PHX
01221820,-1,925,FLL,BWI
01221820,0,371,OAK,SNA
01221825,-2,371,SNA,OAK
01221825,0,417,SAN,SJC
01221825,10,256,PHX,LAS
01221830,-1,237,DAL,TUL
01221830,-11,337,OAK,LAX
01221830,-2,239,DAL,HOU
01221830,-8,293,DAL,LBB
01221830,27,448,BNA,CLE
01221835,-1,689,SEA,SLC
01221835,-7,174,TPA,PBI
01221835,-7,569,PDX,SJC
01221840,-10,448,CLE,BNA
01221840,-9,590,SLC,LAX
01221845,-3,236,LAX,LAS
01221845,-5,335,BOI,RNO
01221845,2,888,JAN,BWI
01221850,-1,632,MDW,RDU
01221850,-8,142,PBI,MCO
01221850,0,451,LAX,TUS
01221855,-7,321,BHM,MSY
01221858,30,332,MAF,ABQ
01221900,-2,236,LAS,LAX
01221900,-5,239,DAL,HOU
01221900,16,307,MDW,CLE
01221904,15,889,OAK,ABQ
01221905,-7,829,TPA,CMH
01221905,0,233,HRL,SAT
01221910,-3,570,HOU,BHM
01221910,0,323,BHM,SDF
01221912,-5,663,JAX,BWI
01221915,-5,148,AUS,HOU
01221920,-3,276,HOU,HRL
01221920,0,328,BWI,PVD
01221925,-5,758,LAS,AMA
01221925,-8,308,LAX,SJC
01221925,5,386,SJC,LAS
01221930,-1,337,OAK,LAX
01221930,-5,1234,MCI,PVD
01221930,-6,687,HOU,STL
01221930,15,237,MCI,STL
01221932,-4,528,ELP,AUS
01221935,-5,365,TUS,LAS
01221935,-6,373,LAX,SMF
01221940,-17,651,PHX,SFO
01221940,-5,347,PHX,ELP
01221942,20,178,FLL,MCO
01221945,-4,174,PBI,TPA
01221945,-7,288,ALB,BWI
01221945,0,777,MDW,BDL
01221950,-2,223,LAS,BUR
01221950,-4,303,HOU,MSY
01221952,57,281,BWI,BUF
01221955,0,377,MHT,BWI
01222000,-5,446,SAN,OAK
01222000,-6,347,ELP,PHX
01222000,10,1166,FLL,MDW
01222005,-1,487,LAS,ABQ
01222010,-10,446,OAK,SAN
01222010,-12,229,DTW,MDW
01222011,-16,588,BWI,BNA
01222015,-1,507,PHX,SLC
01222015,-7,308,SJC,LAX
01222015,0,180,JAX,TPA
01222020,-10,308,LAX,SJC
01222020,-5,293,DAL,LBB
01222020,0,718,SDF,MCO
01222020,3,321,MSY,BHM
01222025,-13,842,TPA,BWI
01222025,1,359,HOU,JAN
01222030,-3,239,HOU,DAL
01222030,-5,373,SMF,LAX
01222030,12,197,TPA,FLL
01222035,-10,251,MDW,STL
01222040,-1,276,HRL,HOU
01222040,-13,1262,PHX,STL
01222040,2,677,HOU,ELP
01222044,9,663,BWI,JAX
01222045,-9,342,SNA,SJC
01222045,20,453,HOU,TUL
01222050,-3,318,JAX,FLL
01222050,-8,612,BNA,TPA
01222053,2,410,STL,CMH
01222055,-10,174,TPA,PBI
01222057,24,616,MCO,BNA
01222100,-2,361,ONT,OAK
01222100,-8,417,SAN,SJC
01222100,0,239,DAL,HOU
01222105,-5,397,LAS,SMF
01222105,-8,217,DAL,IAH
01222110,-10,229,IND,STL
01222110,-10,405,MDW,MCI
01222112,0,251,MDW,STL
01222115,-10,515,BWI,IND
01222115,-7,281,BWI,BUF
01222115,55,787,BWI,MCO
01222120,-5,462,OKC,STL
01222120,14,389,SMF,ONT
01222125,-5,440,STL,DTW
01222125,-8,1140,MCI,LAS
01222130,-8,337,OAK,LAX
01222130,1,370,PHX,LAX
01222135,-7,487,LAS,ABQ
01222135,8,197,FLL,TPA
01222140,-15,325,BUR,OAK
01222140,6,236,LAX,LAS
01222145,-8,480,SMF,SAN
01222145,-9,507,SLC,PHX
01222150,55,248,SAT,DAL
01222156,-6,254,SDF,STL
01222200,-7,303,HOU,MSY
01222205,-6,258,SAN,LAS
01222210,-10,237,STL,MCI
01222215,-3,251,STL,MDW
01222228,21,248,SAT,DAL
01222230,4,370,PHX,LAX
01222305,-2,256,LAS,PHX
01230530,-6,325,ONT,PHX
01230600,-5,395,MDW,BNA
01230600,0,405,MDW,MCI
01230610,10,188,RNO,SJC
01230615,-5,562,ELP,DAL
01230615,4,197,FLL,TPA
01230620,-10,651,SFO,PHX
01230625,-15,328,ABQ,PHX
01230625,-3,271,MDW,SDF
01230625,-8,451,TUS,LAX
01230625,2,447,SAN,SFO
01230630,-10,487,ABQ,LAS
01230630,-11,833,OKC,PHX
01230630,-4,588,BWI,BNA
01230630,-5,148,AUS,HOU
01230630,-6,281,BUF,BWI
01230630,-7,399,BOI,SEA
01230630,0,181,DAL,OKC
01230630,0,236,LAX,LAS
01230630,0,405,MDW,MCI
01230630,10,177,BHM,BNA
01230630,4,359,JAN,HOU
01230630,4,370,PHX,LAX
01230635,-7,1246,HOU,BWI
01230640,-17,487,CLE,STL
01230640,2,197,ONT,LAS
01230640,9,446,SAN,OAK
01230645,-4,460,TPA,BHM
01230645,-9,284,MDW,CMH
01230650,-3,550,MCO,MSY
01230650,0,328,PVD,BWI
01230655,-14,1797,LAX,BNA
01230655,0,328,BWI,PVD
01230700,-10,359,HOU,JAN
01230700,-14,258,LAS,SAN
01230700,-2,528,ELP,AUS
01230700,-5,313,OKC,MCI
01230700,-7,1072,MCO,MCI
01230700,-7,437,MSY,DAL
01230700,0,405,MDW,MCI
01230700,3,256,PHX,LAS
01230700,6,588,SLC,OAK
01230705,-13,671,OAK,SEA
01230705,0,507,PHX,SLC
01230705,6,223,BUR,LAS
01230710,-4,395,MDW,BNA
01230710,-5,2277,PVD,PHX
01230715,-11,377,MHT,BWI
01230715,-6,448,CLE,BNA
01230715,8,284,CMH,MDW
01230720,-14,373,LAX,SMF
01230720,4,762,PDX,LAS
01230725,-11,281,BUF,BWI
01230725,-6,328,PHX,ABQ
01230725,-7,491,MCI,BNA
01230730,-22,370,LAX,PHX
01230730,-6,237,MCI,STL
01230730,14,443,BNA,RDU
01230730,7,471,MSY,BNA
01230735,-15,440,DTW,STL
01230735,-8,852,BDL,BNA
01230740,-2,248,DAL,SAT
01230740,-2,347,ELP,PHX
01230740,7,587,TPA,RDU
01230745,-3,333,SJC,ONT
01230745,0,229,STL,IND
01230745,2,405,MDW,MCI
01230750,-14,1363,LAX,MCI
01230750,-5,174,PBI,TPA
01230755,-10,236,LAS,LAX
01230755,-12,1262,STL,PHX
01230755,-5,487,LAS,ABQ
01230755,-8,321,BHM,MSY
01230800,-10,251,STL,MDW
01230800,-10,689,SEA,SLC
01230800,-3,1140,MCI,LAS
01230800,-5,998,MSY,BWI
01230800,-9,422,RNO,SLC
01230800,0,989,MDW,MCO
01230802,27,220,BWI,ISP
01230805,-2,338,CMH,BNA
01230805,-5,367,SAN,TUS
01230806,-3,337,OAK,LAX
01230810,-5,714,LAX,ELP
01230812,-23,1999,PHX,BWI
01230815,-6,1407,BWI,SAT
01230815,-6,217,IAH,DAL
01230820,-17,1363,MCI,LAX
01230820,-3,335,RNO,BOI
01230820,-8,562,ELP,DAL
01230820,6,197,ONT,LAS
01230824,6,550,MCO,MSY
01230825,-2,296,BUR,SJC
01230825,2,989,MCO,MDW
01230825,4,237,TUL,DAL
01230830,-9,255,RDU,BWI
01230830,5,1234,PVD,MCI
01230835,-12,611,MDW,BWI
01230835,-5,325,PHX,ONT
01230839,-3,1444,MDW,PHX
01230840,-3,321,BHM,MSY
01230842,4,1588,LAS,BNA
01230844,26,342,SNA,SJC
01230845,-4,323,SDF,BHM
01230845,-9,889,ABQ,OAK
01230850,-1,189,AUS,DAL
01230850,-3,236,LAX,LAS
01230850,4,925,FLL,BWI
01230855,-10,187,CRP,HOU
01230855,3,480,SMF,SAN
01230900,-15,937,MDW,HOU
01230900,-6,248,DAL,SAT
01230900,0,181,DAL,OKC
01230905,-15,1751,BNA,SAN
01230905,-3,628,ABQ,SAN
01230905,3,528,AUS,ELP
01230905,97,447,SAN,SFO
01230910,-4,347,ELP,PHX
01230910,-4,361,ONT,OAK
01230915,-11,829,CMH,TPA
01230915,-7,1137,TPA,PVD
01230920,-5,666,JAN,MDW
01230920,13,758,PBI,BNA
01230925,-1,612,TPA,BNA
01230925,-6,632,MDW,RDU
01230926,5,828,MCO,IND
01230927,0,588,BWI,BNA
01230930,-15,307,MDW,CLE
01230930,-8,239,HOU,DAL
01230930,0,670,HOU,BNA
01230933,-3,189,DAL,AUS
01230935,-3,328,BWI,PVD
01230935,-9,369,BUR,PHX
01230940,-10,520,LAS,BOI
01230940,-3,325,PHX,ONT
01230940,0,632,RDU,MDW
01230942,3,371,SNA,OAK
01230945,-5,328,PVD,BWI
01230945,3,324,DAL,AMA
01230950,-20,1618,LAS,BHM
01230950,0,325,ONT,PHX
01230955,5,714,ELP,LAX
01230957,44,446,OAK,SAN
01231000,-4,365,TUS,LAS
01231000,0,417,SJC,SAN
01231001,54,759,HOU,ABQ
01231005,-1,197,ONT,LAS
01231005,-7,181,OKC,DAL
01231005,3,441,HOU,MAF
01231010,-3,237,MCI,STL
01231010,-3,419,OKC,HOU
01231010,14,787,MCO,BWI
01231010,5,569,PDX,SJC
01231015,-15,1037,OMA,PHX
01231015,-8,389,ONT,SMF
01231020,-13,833,PHX,OKC
01231020,0,359,JAN,HOU
01231025,-5,296,STL,LIT
01231025,-6,255,RDU,BWI
01231026,16,308,LAX,SJC
01231030,-4,239,HOU,DAL
01231030,-8,345,LAS,RNO
01231030,4,480,SMF,SAN
01231035,-11,325,ONT,PHX
01231035,0,296,LIT,DAL
01231040,-11,1588,BNA,LAS
01231040,-3,108,ISP,PVD
01231040,4,188,SJC,RNO
01231045,-3,325,OAK,BUR
01231045,3,276,HOU,HRL
01231050,-1,440,DTW,STL
01231050,4,612,BNA,TPA
01231055,-5,248,DAL,SAT
01231100,-10,370,LAX,PHX
01231100,-26,796,LAS,MAF
01231100,46,417,SAN,SJC
01231105,-12,1246,BWI,HOU
01231105,-4,351,TUL,STL
01231105,-7,174,TPA,PBI
01231109,-2,451,LAX,TUS
01231110,-3,287,GEG,BOI
01231110,2,237,DAL,TUL
01231110,2,621,PHX,SJC
01231115,-9,197,ONT,LAS
01231115,9,248,SAT,DAL
01231120,-13,487,MSY,TPA
01231120,-4,178,MCO,FLL
01231120,13,217,DAL,IAH
01231123,-3,197,LAS,ONT
01231125,10,491,BNA,MCI
01231125,3,448,CLE,BNA
01231130,-3,440,STL,DTW
01231130,0,239,DAL,HOU
01231130,3,787,MCO,BWI
01231131,38,866,SEA,LAS
01231135,-12,410,CMH,STL
01231135,-4,284,MDW,CMH
01231140,-15,1489,IND,PHX
01231140,-2,370,LAX,PHX
01231140,5,677,ABQ,LAX
01231145,-11,670,HOU,BNA
01231145,-5,395,MDW,BNA
01231145,3,325,BUR,OAK
01231150,-5,180,JAX,TPA
01231150,0,390,LAX,RNO
01231153,5,220,BWI,ISP
01231155,-12,229,MDW,DTW
01231155,12,188,RNO,SJC
01231200,-13,256,LAS,PHX
01231200,-5,325,ONT,PHX
01231200,-8,495,BWI,SDF
01231204,5,277,ABQ,AMA
01231205,-2,276,HRL,HOU
01231205,-8,293,LBB,DAL
01231205,1,663,JAX,BWI
01231210,-10,237,STL,MCI
01231210,-2,1107,SEA,PHX
01231210,15,697,SEA,SJC
01231211,-1,588,BWI,BNA
01231215,-2,718,ABQ,MCI
01231215,-6,616,BNA,MCO
01231220,-15,1142,MCO,MHT
01231220,-2,174,PBI,TPA
01231220,0,187,HOU,CRP
01231220,0,296,SJC,BUR
01231225,-1,423,MDW,OMA
01231225,-12,569,SJC,PDX
01231229,9,1069,LAS,SAT
01231230,-2,829,TPA,CMH
01231230,4,480,SMF,SAN
01231230,7,347,ELP,PHX
01231235,-5,323,BHM,SDF
01231235,12,1099,LAS,OMA
01231240,-12,828,IND,MCO
01231240,-4,621,SJC,PHX
01231240,12,255,BWI,RDU
01231245,-12,1137,PVD,TPA
01231245,-5,487,MSY,TPA
01231245,0,304,PHX,SAN
01231250,-13,762,LAS,PDX
01231255,-5,271,MDW,SDF
01231300,-1,370,PHX,LAX
01231300,-2,217,DAL,IAH
01231300,-6,337,LAX,OAK
01231300,3,303,MSY,HOU
01231308,8,345,RNO,LAS
01231309,19,1137,TPA,PVD
01231312,7,308,SJC,LAX
01231315,-3,296,LIT,DAL
01231315,-7,367,SAN,TUS
01231315,0,308,LAX,SJC
01231317,3,507,PHX,SLC
01231320,-5,237,MCI,STL
01231324,-4,224,GEG,SEA
01231325,-15,1020,PHX,HOU
01231325,-5,440,STL,DTW
01231325,1,487,MSY,TPA
01231330,-13,588,BWI,BNA
01231330,-5,239,HOU,DAL
01231330,2,273,HRL,AUS
01231334,66,447,SAN,SFO
01231335,0,319,DAL,MAF
01231335,1,187,CRP,HOU
01231340,-5,417,SJC,SAN
01231340,2,258,LAS,SAN
01231345,-10,1140,MCI,LAS
01231345,-16,1987,BUF,LAS
01231345,0,293,DAL,LBB
01231350,-1,197,ONT,LAS
01231350,-3,562,DAL,ELP
01231350,-7,907,PVD,BNA
01231355,-10,373,LAX,SMF
01231355,0,248,SAT,DAL
01231400,-4,325,ONT,PHX
01231400,-5,304,PHX,SAN
01231400,0,314,CLE,BWI
01231400,5,337,OAK,LAX
01231405,-11,254,SDF,STL
01231405,-2,616,MCO,BNA
01231410,-1,423,OMA,MDW
01231410,-11,670,HOU,BNA
01231410,0,1301,MSY,PHX
01231415,-10,1342,AUS,BWI
01231415,-5,1048,TPA,MCI
01231415,-8,405,MDW,MCI
01231420,-13,1262,PHX,STL
01231420,-4,440,DTW,STL
01231420,0,283,BWI,BDL
01231425,-10,480,SAN,SMF
01231425,2,358,SMF,BUR
01231428,45,256,LAS,PHX
01231430,-8,588,BNA,BWI
01231430,0,304,PHX,SAN
01231435,-5,303,HOU,MSY
01231435,-5,682,BHM,BWI
01231440,-12,345,LAS,RNO
01231440,13,181,OKC,DAL
01231440,8,616,BNA,MCO
01231445,-14,1073,ALB,MCO
01231445,-8,251,MDW,STL
01231450,-16,938,BNA,MHT
01231450,6,399,SEA,BOI
01231452,10,682,BWI,BHM
01231455,-7,279,GEG,PDX
01231455,6,333,ONT,SJC
01231500,-5,239,DAL,HOU
01231500,-7,570,MDW,BHM
01231500,0,370,PHX,LAX
01231500,11,337,LAX,OAK
01231505,-2,291,SLC,BOI
01231505,-3,293,LBB,DAL
01231507,-3,550,MSY,MCO
01231510,-3,842,MDW,PVD
01231510,0,446,OAK,SAN
01231515,-10,1521,MDW,LAS
01231515,10,993,MCO,AUS
01231517,37,308,LAX,SJC
01231520,-5,254,SDF,STL
01231520,-5,487,ABQ,LAS
01231520,6,453,HOU,TUL
01231525,-5,308,SJC,LAX
01231529,58,447,SFO,SAN
01231530,-4,220,ISP,BWI
01231530,2,405,MCI,MDW
01231533,20,325,OAK,BUR
01231535,0,611,BWI,MDW
01231535,3,314,BWI,CLE
01231540,-4,181,DAL,OKC
01231540,-9,347,PHX,ELP
01231545,-5,687,STL,HOU
01231545,0,217,DAL,IAH
01231548,36,188,SJC,RNO
01231550,-2,543,PDX,OAK
01231550,2,471,BNA,MSY
01231550,5,446,SAN,OAK
01231555,-4,237,DAL,TUL
01231555,0,328,PHX,ABQ
01231600,-1,276,HRL,HOU
01231600,-10,443,RDU,BNA
01231600,-8,370,PHX,LAX
01231600,4,328,BWI,PVD
01231605,-5,570,BHM,HOU
01231605,-7,281,BWI,BUF
01231605,6,663,JAX,BWI
01231610,-10,351,TUL,STL
01231610,0,446,OAK,SAN
01231610,18,616,MCO,BNA
01231615,-2,448,CLE,BNA
01231615,-7,148,HOU,AUS
01231620,-10,395,BNA,MDW
01231620,-2,1624,SDF,LAS
01231620,10,487,TPA,MSY
01231620,7,308,LAX,SJC
01231625,-18,803,ISP,BNA
01231625,-8,630,PDX,SLC
01231630,-14,756,AUS,BNA
01231630,-5,386,SJC,LAS
01231630,43,580,DAL,ABQ
01231630,56,651,SFO,PHX
01231635,-4,325,ONT,PHX
01231635,0,405,MDW,MCI
01231640,-2,437,MSY,DAL
01231640,-7,550,MCO,MSY
01231645,-5,181,OKC,DAL
01231650,-17,368,LAS,SLC
01231655,-2,258,SAN,LAS
01231655,-5,321,BHM,MSY
01231655,7,342,SJC,SNA
01231700,-2,192,SAT,HOU
01231700,-3,239,HOU,DAL
01231700,-5,337,OAK,LAX
01231700,-8,237,STL,MCI
01231700,0,495,SDF,BWI
01231705,-13,2277,PVD,PHX
01231705,-2,237,MCI,STL
01231705,0,251,STL,MDW
01231710,-10,325,PHX,ONT
01231710,-6,237,TUL,DAL
01231710,0,256,LAS,PHX
01231713,2,284,MDW,CMH
01231715,-10,405,MCI,MDW
01231715,0,670,BNA,HOU
01231716,9,333,SJC,ONT
01231720,-5,187,HOU,CRP
01231720,-9,319,MAF,DAL
01231721,20,677,ABQ,LAX
01231725,-15,2106,BWI,LAS
01231725,0,303,MSY,HOU
01231725,4,457,DTW,BNA
01231730,-5,220,ISP,BWI
01231730,-5,279,PDX,GEG
01231730,0,759,HOU,ABQ
01231730,5,671,SEA,OAK
01231735,-5,407,LAS,OAK
01231735,0,842,BWI,TPA
01231740,-15,1099,OMA,LAS
01231740,-4,587,JAN,MCO
01231745,-10,904,MCI,RDU
01231745,-13,444,RNO,PDX
01231745,4,197,FLL,TPA
01231750,-10,177,BHM,BNA
01231750,-7,325,ONT,PHX
01231753,3,223,ABQ,ELP
01231755,-17,1599,MSY,SAN
01231755,-6,304,SAN,PHX
01231800,-2,223,BUR,LAS
01231800,-3,337,OAK,LAX
01231800,8,333,ONT,SJC
01231803,4,673,MSY,FLL
01231806,5,361,OAK,ONT
01231809,0,479,SMF,PDX
01231810,-7,714,LAX,ELP
01231810,13,325,BUR,OAK
01231815,-5,192,HOU,SAT
01231815,-5,325,PHX,ONT
01231817,-11,229,DTW,MDW
01231818,4,507,PHX,SLC
01231820,0,289,LBB,ABQ
01231820,5,447,SAN,SFO
01231825,-1,189,AUS,DAL
01231825,-4,187,CRP,HOU
01231825,4,1235,HOU,LAS
01231825,7,371,OAK,SNA
01231830,-12,328,PHX,ABQ
01231830,-4,293,LBB,DAL
01231830,-5,972,SAT,TPA
01231830,0,332,MAF,ABQ
01231833,5,997,MDW,TPA
01231835,-4,254,STL,SDF
01231835,3,308,LAX,SJC
01231840,-10,345,LAS,RNO
01231840,0,239,HOU,DAL
01231841,3,651,SFO,PHX
